trial_type,trial_index,trial_counter,time_elapsed,internal_node_id,subject_id,round_name,round_index,participant,round,seed,stim_set_vector,catk_assignment,round_stims,cat_levels,number_training_image_order_vector,n_cat_level,narrow_category_label_level,i_cat_level,intermediate_category_label_level,b_cat_level,broad_category_label_level,catk_n,narrow_category_kind,catk_i,intermediate_category_kind,catk_b,broad_category_kind,number_training_images,current_alien,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,current_training_images,current_training_label,shuffled_sampling_images,sampling_image_words,shuffled_test_images,current_category_label_level,current_category_kind,current_category_training_level,current_alternate_training_label,current_hypernym_category_kind,trial_kind,sampled_image,sampled_label,selection_array,selection_index,rt_array,selection_type_array,final_choice_array,final_rt,file_name,sampled_imagename,sampled_imagelabel,sampled_category_kind_short,sampled_category_level,sampled_category_kind,within_category_sample,within_category_sample_f,sampled_category_level_kind_info,sampling_choice_type,chance_consistent
html-button-response-catact,14,1,114860,0.0-14.0,p004,1,0,p004,1,101,"[""a"",""b""]","[[""c1"",""c2"",""c3""],[""c3"",""c2"",""c1""]]","[{""grid_image_names"":[""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/spo_c2_sup5.jpg"",""stims/spo_c2_sup6.jpg"",""stims/spo_c2_bas4.jpg"",""stims/spo_c2_sub5.jpg""],""sampling_image_names"":[""stims/ani_c3_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/spo_c2_sub4.jpg"",""stims/spo_c2_sup3.jpg"",""stims/spo_c2_sup4.jpg"",""stims/spo_c2_bas3.jpg""],""training_image_names"":[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_sub2.jpg"",""stims/ani_c3_sub3.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg"",""stims/ani_c3_sup1.jpg"",""stims/ani_c3_sup2.jpg"",""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sub2.jpg"",""stims/veg_c1_sub3.jpg"",""stims/veg_c1_bas1.jpg"",""stims/veg_c1_bas2.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg"",""stims/spo_c2_sub1.jpg"",""stims/spo_c2_sub2.jpg"",""stims/spo_c2_sub3.jpg"",""stims/spo_c2_bas1.jpg"",""stims/spo_c2_bas2.jpg"",""stims/spo_c2_sup1.jpg"",""stims/spo_c2_sup2.jpg""],""category_kinds_assignment"":{""c1"":""vegetables"",""c2"":""sports"",""c3"":""animals""},""category_kinds_shortened_assignment"":{""c1"":""veg"",""c2"":""spo"",""c3"":""ani""}},{""grid_image_names"":[""stims/sea_c2_sup5.jpg"",""stims/sea_c2_sup6.jpg"",""stims/sea_c2_bas4.jpg"",""stims/sea_c2_sub5.jpg"",""stims/fru_c1_sup5.jpg"",""stims/fru_c1_sup6.jpg"",""stims/fru_c1_bas4.jpg"",""stims/fru_c1_sub5.jpg"",""stims/veh_c3_sup5.jpg"",""stims/veh_c3_sup6.jpg"",""stims/veh_c3_bas4.jpg"",""stims/veh_c3_sub5.jpg""],""sampling_image_names"":[""stims/sea_c2_sub4.jpg"",""stims/sea_c2_sup3.jpg"",""stims/sea_c2_sup4.jpg"",""stims/sea_c2_bas3.jpg"",""stims/fru_c1_sub4.jpg"",""stims/fru_c1_sup3.jpg"",""stims/fru_c1_sup4.jpg"",""stims/fru_c1_bas3.jpg"",""stims/veh_c3_sub4.jpg"",""stims/veh_c3_sup3.jpg"",""stims/veh_c3_sup4.jpg"",""stims/veh_c3_bas3.jpg""],""training_image_names"":[""stims/sea_c2_sub1.jpg"",""stims/sea_c2_sub2.jpg"",""stims/sea_c2_sub3.jpg"",""stims/sea_c2_bas1.jpg"",""stims/sea_c2_bas2.jpg"",""stims/sea_c2_sup1.jpg"",""stims/sea_c2_sup2.jpg"",""stims/fru_c1_sub1.jpg"",""stims/fru_c1_sub2.jpg"",""stims/fru_c1_sub3.jpg"",""stims/fru_c1_bas1.jpg"",""stims/fru_c1_bas2.jpg"",""stims/fru_c1_sup1.jpg"",""stims/fru_c1_sup2.jpg"",""stims/veh_c3_sub1.jpg"",""stims/veh_c3_sub2.jpg"",""stims/veh_c3_sub3.jpg"",""stims/veh_c3_bas1.jpg"",""stims/veh_c3_bas2.jpg"",""stims/veh_c3_sup1.jpg"",""stims/veh_c3_sup2.jpg""],""category_kinds_assignment"":{""c1"":""fruit"",""c2"":""sea"",""c3"":""vehicles""},""category_kinds_shortened_assignment"":{""c1"":""fru"",""c2"":""sea"",""c3"":""veh""}}]","[[""n"",""b"",""b""],[""n"",""b"",""b""]]","[1,3]",n,narrow,b,broad,b,broad,c1,vegetables,c2,sports,c3,animals,1,alien1,,,,,,,,,"[""stims/ani_c3_sub1.jpg""]",tibble,"[""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/spo_c2_sup4.jpg"",""stims/ani_c3_sub4.jpg""]","[""tibble"",""tibble"",""not a tibble"",""tibble""]","[""stims/veg_c1_sub5.jpg"",""stims/spo_c2_sup6.jpg"",""stims/ani_c3_sup6.jpg"",""stims/spo_c2_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/spo_c2_bas4.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/spo_c2_sup5.jpg""]",broad,animals,narrow,not a tibble,sports,test,stims/ani_c3_sub4.jpg,tibble,"[""stims/ani_c3_sub5.jpg""]","[""10""]",[3066],"[""select""]","[""stims/ani_c3_sub5.jpg""]",6908,/Users/martincz/GitHub/kitty-act/analysis/raw_data/kitty-act-v1_p004_1.csv,ani_c3_sub4.jpg,ani_c3_sub4,ani,sub,animals,1,within-category,sub,confirm,0.25
html-button-response-catact,27,2,201895,0.0-27.0,p004,1,0,p004,1,101,"[""a"",""b""]","[[""c1"",""c2"",""c3""],[""c3"",""c2"",""c1""]]","[{""grid_image_names"":[""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/spo_c2_sup5.jpg"",""stims/spo_c2_sup6.jpg"",""stims/spo_c2_bas4.jpg"",""stims/spo_c2_sub5.jpg""],""sampling_image_names"":[""stims/ani_c3_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/spo_c2_sub4.jpg"",""stims/spo_c2_sup3.jpg"",""stims/spo_c2_sup4.jpg"",""stims/spo_c2_bas3.jpg""],""training_image_names"":[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_sub2.jpg"",""stims/ani_c3_sub3.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg"",""stims/ani_c3_sup1.jpg"",""stims/ani_c3_sup2.jpg"",""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sub2.jpg"",""stims/veg_c1_sub3.jpg"",""stims/veg_c1_bas1.jpg"",""stims/veg_c1_bas2.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg"",""stims/spo_c2_sub1.jpg"",""stims/spo_c2_sub2.jpg"",""stims/spo_c2_sub3.jpg"",""stims/spo_c2_bas1.jpg"",""stims/spo_c2_bas2.jpg"",""stims/spo_c2_sup1.jpg"",""stims/spo_c2_sup2.jpg""],""category_kinds_assignment"":{""c1"":""vegetables"",""c2"":""sports"",""c3"":""animals""},""category_kinds_shortened_assignment"":{""c1"":""veg"",""c2"":""spo"",""c3"":""ani""}},{""grid_image_names"":[""stims/sea_c2_sup5.jpg"",""stims/sea_c2_sup6.jpg"",""stims/sea_c2_bas4.jpg"",""stims/sea_c2_sub5.jpg"",""stims/fru_c1_sup5.jpg"",""stims/fru_c1_sup6.jpg"",""stims/fru_c1_bas4.jpg"",""stims/fru_c1_sub5.jpg"",""stims/veh_c3_sup5.jpg"",""stims/veh_c3_sup6.jpg"",""stims/veh_c3_bas4.jpg"",""stims/veh_c3_sub5.jpg""],""sampling_image_names"":[""stims/sea_c2_sub4.jpg"",""stims/sea_c2_sup3.jpg"",""stims/sea_c2_sup4.jpg"",""stims/sea_c2_bas3.jpg"",""stims/fru_c1_sub4.jpg"",""stims/fru_c1_sup3.jpg"",""stims/fru_c1_sup4.jpg"",""stims/fru_c1_bas3.jpg"",""stims/veh_c3_sub4.jpg"",""stims/veh_c3_sup3.jpg"",""stims/veh_c3_sup4.jpg"",""stims/veh_c3_bas3.jpg""],""training_image_names"":[""stims/sea_c2_sub1.jpg"",""stims/sea_c2_sub2.jpg"",""stims/sea_c2_sub3.jpg"",""stims/sea_c2_bas1.jpg"",""stims/sea_c2_bas2.jpg"",""stims/sea_c2_sup1.jpg"",""stims/sea_c2_sup2.jpg"",""stims/fru_c1_sub1.jpg"",""stims/fru_c1_sub2.jpg"",""stims/fru_c1_sub3.jpg"",""stims/fru_c1_bas1.jpg"",""stims/fru_c1_bas2.jpg"",""stims/fru_c1_sup1.jpg"",""stims/fru_c1_sup2.jpg"",""stims/veh_c3_sub1.jpg"",""stims/veh_c3_sub2.jpg"",""stims/veh_c3_sub3.jpg"",""stims/veh_c3_bas1.jpg"",""stims/veh_c3_bas2.jpg"",""stims/veh_c3_sup1.jpg"",""stims/veh_c3_sup2.jpg""],""category_kinds_assignment"":{""c1"":""fruit"",""c2"":""sea"",""c3"":""vehicles""},""category_kinds_shortened_assignment"":{""c1"":""fru"",""c2"":""sea"",""c3"":""veh""}}]","[[""n"",""b"",""b""],[""n"",""b"",""b""]]","[1,3]",n,narrow,b,broad,b,broad,c1,vegetables,c2,sports,c3,animals,1,alien1,,,,,,,,,"[""stims/veg_c1_sub1.jpg""]",sibu,"[""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup3.jpg""]","[""sibu"",""not a sibu"",""not a sibu"",""not a sibu""]","[""stims/ani_c3_sup5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/spo_c2_bas4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/spo_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/spo_c2_sup5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/spo_c2_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_sup6.jpg""]",narrow,vegetables,narrow,not a sibu,animals,test,stims/veg_c1_sub4.jpg,sibu,"[""stims/veg_c1_sub5.jpg""]","[""5""]",[2399.999999999767],"[""select""]","[""stims/veg_c1_sub5.jpg""]",4993.999999999767,/Users/martincz/GitHub/kitty-act/analysis/raw_data/kitty-act-v1_p004_1.csv,veg_c1_sub4.jpg,veg_c1_sub4,veg,sub,vegetables,1,within-category,sub,confirm,0.25
html-button-response-catact,40,3,279505,0.0-40.0,p004,1,0,p004,1,101,"[""a"",""b""]","[[""c1"",""c2"",""c3""],[""c3"",""c2"",""c1""]]","[{""grid_image_names"":[""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/spo_c2_sup5.jpg"",""stims/spo_c2_sup6.jpg"",""stims/spo_c2_bas4.jpg"",""stims/spo_c2_sub5.jpg""],""sampling_image_names"":[""stims/ani_c3_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/spo_c2_sub4.jpg"",""stims/spo_c2_sup3.jpg"",""stims/spo_c2_sup4.jpg"",""stims/spo_c2_bas3.jpg""],""training_image_names"":[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_sub2.jpg"",""stims/ani_c3_sub3.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg"",""stims/ani_c3_sup1.jpg"",""stims/ani_c3_sup2.jpg"",""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sub2.jpg"",""stims/veg_c1_sub3.jpg"",""stims/veg_c1_bas1.jpg"",""stims/veg_c1_bas2.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg"",""stims/spo_c2_sub1.jpg"",""stims/spo_c2_sub2.jpg"",""stims/spo_c2_sub3.jpg"",""stims/spo_c2_bas1.jpg"",""stims/spo_c2_bas2.jpg"",""stims/spo_c2_sup1.jpg"",""stims/spo_c2_sup2.jpg""],""category_kinds_assignment"":{""c1"":""vegetables"",""c2"":""sports"",""c3"":""animals""},""category_kinds_shortened_assignment"":{""c1"":""veg"",""c2"":""spo"",""c3"":""ani""}},{""grid_image_names"":[""stims/sea_c2_sup5.jpg"",""stims/sea_c2_sup6.jpg"",""stims/sea_c2_bas4.jpg"",""stims/sea_c2_sub5.jpg"",""stims/fru_c1_sup5.jpg"",""stims/fru_c1_sup6.jpg"",""stims/fru_c1_bas4.jpg"",""stims/fru_c1_sub5.jpg"",""stims/veh_c3_sup5.jpg"",""stims/veh_c3_sup6.jpg"",""stims/veh_c3_bas4.jpg"",""stims/veh_c3_sub5.jpg""],""sampling_image_names"":[""stims/sea_c2_sub4.jpg"",""stims/sea_c2_sup3.jpg"",""stims/sea_c2_sup4.jpg"",""stims/sea_c2_bas3.jpg"",""stims/fru_c1_sub4.jpg"",""stims/fru_c1_sup3.jpg"",""stims/fru_c1_sup4.jpg"",""stims/fru_c1_bas3.jpg"",""stims/veh_c3_sub4.jpg"",""stims/veh_c3_sup3.jpg"",""stims/veh_c3_sup4.jpg"",""stims/veh_c3_bas3.jpg""],""training_image_names"":[""stims/sea_c2_sub1.jpg"",""stims/sea_c2_sub2.jpg"",""stims/sea_c2_sub3.jpg"",""stims/sea_c2_bas1.jpg"",""stims/sea_c2_bas2.jpg"",""stims/sea_c2_sup1.jpg"",""stims/sea_c2_sup2.jpg"",""stims/fru_c1_sub1.jpg"",""stims/fru_c1_sub2.jpg"",""stims/fru_c1_sub3.jpg"",""stims/fru_c1_bas1.jpg"",""stims/fru_c1_bas2.jpg"",""stims/fru_c1_sup1.jpg"",""stims/fru_c1_sup2.jpg"",""stims/veh_c3_sub1.jpg"",""stims/veh_c3_sub2.jpg"",""stims/veh_c3_sub3.jpg"",""stims/veh_c3_bas1.jpg"",""stims/veh_c3_bas2.jpg"",""stims/veh_c3_sup1.jpg"",""stims/veh_c3_sup2.jpg""],""category_kinds_assignment"":{""c1"":""fruit"",""c2"":""sea"",""c3"":""vehicles""},""category_kinds_shortened_assignment"":{""c1"":""fru"",""c2"":""sea"",""c3"":""veh""}}]","[[""n"",""b"",""b""],[""n"",""b"",""b""]]","[1,3]",n,narrow,b,broad,b,broad,c1,vegetables,c2,sports,c3,animals,1,alien1,,,,,,,,,"[""stims/spo_c2_sub1.jpg""]",roozer,"[""stims/veg_c1_sup4.jpg"",""stims/spo_c2_sup3.jpg"",""stims/spo_c2_sub4.jpg"",""stims/spo_c2_bas3.jpg""]","[""not a roozer"",""roozer"",""roozer"",""roozer""]","[""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/spo_c2_bas4.jpg"",""stims/spo_c2_sup5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/spo_c2_sub5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/spo_c2_sup6.jpg"",""stims/veg_c1_bas4.jpg""]",broad,sports,narrow,not a roozer,vegetables,test,stims/spo_c2_sub4.jpg,roozer,"[""stims/spo_c2_sub5.jpg"",""stims/spo_c2_sub5.jpg"",""stims/spo_c2_sub5.jpg"",""stims/spo_c2_sub5.jpg"",""stims/spo_c2_sub5.jpg""]","[""5"",""5"",""5"",""5"",""5""]","[3356,3587.999999999767,3871.999999999767,4136.999999999767,4666.999999999767]","[""select"",""unselect"",""select"",""unselect"",""select""]","[""stims/spo_c2_sub5.jpg""]",5423,/Users/martincz/GitHub/kitty-act/analysis/raw_data/kitty-act-v1_p004_1.csv,spo_c2_sub4.jpg,spo_c2_sub4,spo,sub,sports,1,within-category,sub,confirm,0.25
html-button-response-catact,16,4,120588,0.0-16.0,p004,2,1,p004,2,101,"[""a"",""b""]","[[""c1"",""c2"",""c3""],[""c3"",""c2"",""c1""]]","[{""grid_image_names"":[""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/spo_c2_sup5.jpg"",""stims/spo_c2_sup6.jpg"",""stims/spo_c2_bas4.jpg"",""stims/spo_c2_sub5.jpg""],""sampling_image_names"":[""stims/ani_c3_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/spo_c2_sub4.jpg"",""stims/spo_c2_sup3.jpg"",""stims/spo_c2_sup4.jpg"",""stims/spo_c2_bas3.jpg""],""training_image_names"":[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_sub2.jpg"",""stims/ani_c3_sub3.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg"",""stims/ani_c3_sup1.jpg"",""stims/ani_c3_sup2.jpg"",""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sub2.jpg"",""stims/veg_c1_sub3.jpg"",""stims/veg_c1_bas1.jpg"",""stims/veg_c1_bas2.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg"",""stims/spo_c2_sub1.jpg"",""stims/spo_c2_sub2.jpg"",""stims/spo_c2_sub3.jpg"",""stims/spo_c2_bas1.jpg"",""stims/spo_c2_bas2.jpg"",""stims/spo_c2_sup1.jpg"",""stims/spo_c2_sup2.jpg""],""category_kinds_assignment"":{""c1"":""vegetables"",""c2"":""sports"",""c3"":""animals""},""category_kinds_shortened_assignment"":{""c1"":""veg"",""c2"":""spo"",""c3"":""ani""}},{""grid_image_names"":[""stims/sea_c2_sup5.jpg"",""stims/sea_c2_sup6.jpg"",""stims/sea_c2_bas4.jpg"",""stims/sea_c2_sub5.jpg"",""stims/fru_c1_sup5.jpg"",""stims/fru_c1_sup6.jpg"",""stims/fru_c1_bas4.jpg"",""stims/fru_c1_sub5.jpg"",""stims/veh_c3_sup5.jpg"",""stims/veh_c3_sup6.jpg"",""stims/veh_c3_bas4.jpg"",""stims/veh_c3_sub5.jpg""],""sampling_image_names"":[""stims/sea_c2_sub4.jpg"",""stims/sea_c2_sup3.jpg"",""stims/sea_c2_sup4.jpg"",""stims/sea_c2_bas3.jpg"",""stims/fru_c1_sub4.jpg"",""stims/fru_c1_sup3.jpg"",""stims/fru_c1_sup4.jpg"",""stims/fru_c1_bas3.jpg"",""stims/veh_c3_sub4.jpg"",""stims/veh_c3_sup3.jpg"",""stims/veh_c3_sup4.jpg"",""stims/veh_c3_bas3.jpg""],""training_image_names"":[""stims/sea_c2_sub1.jpg"",""stims/sea_c2_sub2.jpg"",""stims/sea_c2_sub3.jpg"",""stims/sea_c2_bas1.jpg"",""stims/sea_c2_bas2.jpg"",""stims/sea_c2_sup1.jpg"",""stims/sea_c2_sup2.jpg"",""stims/fru_c1_sub1.jpg"",""stims/fru_c1_sub2.jpg"",""stims/fru_c1_sub3.jpg"",""stims/fru_c1_bas1.jpg"",""stims/fru_c1_bas2.jpg"",""stims/fru_c1_sup1.jpg"",""stims/fru_c1_sup2.jpg"",""stims/veh_c3_sub1.jpg"",""stims/veh_c3_sub2.jpg"",""stims/veh_c3_sub3.jpg"",""stims/veh_c3_bas1.jpg"",""stims/veh_c3_bas2.jpg"",""stims/veh_c3_sup1.jpg"",""stims/veh_c3_sup2.jpg""],""category_kinds_assignment"":{""c1"":""fruit"",""c2"":""sea"",""c3"":""vehicles""},""category_kinds_shortened_assignment"":{""c1"":""fru"",""c2"":""sea"",""c3"":""veh""}}]","[[""n"",""b"",""b""],[""n"",""b"",""b""]]","[1,3]",n,narrow,b,broad,b,broad,c3,vehicles,c2,sea,c1,fruit,3,alien2,,,,,,,,,"[""stims/fru_c1_sub1.jpg"",""stims/fru_c1_sup2.jpg"",""stims/fru_c1_sup5.jpg""]",beppo,"[""stims/fru_c1_sup3.jpg"",""stims/fru_c1_bas3.jpg"",""stims/veh_c3_sup4.jpg"",""stims/fru_c1_sub4.jpg""]","[""beppo"",""beppo"",""not a beppo"",""beppo""]","[""stims/fru_c1_sub5.jpg"",""stims/veh_c3_sup6.jpg"",""stims/sea_c2_sup6.jpg"",""stims/veh_c3_sub5.jpg"",""stims/fru_c1_bas4.jpg"",""stims/veh_c3_bas4.jpg"",""stims/sea_c2_sup5.jpg"",""stims/fru_c1_sup5.jpg"",""stims/sea_c2_bas4.jpg"",""stims/fru_c1_sup6.jpg"",""stims/sea_c2_sub5.jpg"",""stims/veh_c3_sup5.jpg""]",broad,fruit,broad,not a beppo,vehicles,test,stims/veh_c3_sup4.jpg,not a beppo,"[""stims/fru_c1_sub5.jpg"",""stims/fru_c1_bas4.jpg"",""stims/fru_c1_sup6.jpg""]","[""0"",""4"",""9""]","[5458,6283,6967]","[""select"",""select"",""select""]","[""stims/fru_c1_sub5.jpg"",""stims/fru_c1_bas4.jpg"",""stims/fru_c1_sup6.jpg""]",8861,/Users/martincz/GitHub/kitty-act/analysis/raw_data/kitty-act-v1_p004_2.csv,veh_c3_sup4.jpg,veh_c3_sup4,veh,sup,vehicles,0,other-category,outside_category,explore,0.75
